video_id,hole_id,airflow_rate,material,delta_T,voltage,pressure_Pa,session,hotspot_area,hotspot_avg_temp_change_rate_initial,hotspot_avg_temp_change_magnitude_initial,peak_pixel_temp_change_rate_initial,peak_pixel_temp_change_magnitude_initial,temp_mean_avg_initial,temp_std_avg_initial,temp_min_overall_initial,temp_max_overall_initial,stabilized_mean_deltaT,overall_mean_deltaT,max_abs_mean_deltaT,stabilized_std_deltaT,overall_std_deltaT,mean_area_significant_change,stabilized_area_significant_change,max_area_significant_change,num_hotspots,hotspot_solidity,centroid_distance,time_to_peak_mean_temp,temperature_skewness,temperature_kurtosis,rate_of_std_change_initial,peak_to_average_ratio,radial_profile_0,radial_profile_1,radial_profile_2,radial_profile_3,radial_profile_4,bbox_area,bbox_aspect_ratio,perimeter,circularity,mean_gradient_at_edge,temp_p25,temp_p75,temp_iqr
T2.4V_2025-07-29-17-27-52_20_32_12_,1,0.9497,gypsum,12.0,2.4,9.5,gypsum_new,439,0.0234864060409872,0.2410802819462745,0.082883835,0.980121612548828,23.31440358711538,0.4216952407630934,22.82628822,25.356828689575195,0.4033708448905116,0.2821343647718617,0.4262610198696563,0.5377540935388024,0.4903009362080248,88.36,110.23684210526316,117,1,1.0402843601895737,0.0,9.4,2.125796636441206,4.3416905072276775,0.0169851008619158,1.087603574967217,24.97926239740281,24.07441552947549,23.456426938374836,23.206929570750187,23.12399005889893,575,0.92,78.76955187320709,0.8891143809617358,0.2456036926359195,23.059072494506836,23.37310791015625,0.314035415649414
T2.6V_2025-07-25-18-32-38_20_26_6_,1,1.06148,gypsum,6.0,2.6,11.5,gypsum_new,341,0.0171951314720786,0.1784644196809566,0.042179823,0.4055137634277344,22.93370566617009,0.3731705402645379,22.42790985107422,24.47111701965332,0.2829779808785128,0.2077264490062317,0.3096543756747891,0.4163430677056751,0.4006106515111287,61.53333333333333,69.89473684210526,74,1,1.063962559,0.0,9.4,1.7156662202184128,2.3767732152432126,0.007931464,1.067037197383722,23.834985733032227,23.596034387747448,23.082784497737883,22.826416713984933,22.739034726069523,440,0.9090909090909092,67.11269795894623,0.951381817427366,0.2732266160335737,22.689109802246097,23.03171157836914,0.3426017761230469
T2.6V_2025-07-29-17-14-55_20_28_8_,1,1.06148,gypsum,8.0,2.6,11.5,gypsum_new,426,0.0173832585074456,0.1747491773865022,0.043245203,0.5618724822998047,23.67943757607903,0.4318342563848462,23.154748916625977,25.530359268188477,0.2270974568564247,0.1753103696497771,0.2389913970875632,0.4674767516786512,0.4548367525287617,70.29333333333334,75.36842105263158,80,1,1.0364963503649636,0.0,9.8,1.921403051810972,3.271604681,0.006777035,1.078165779324896,25.111512002490816,24.34643859021804,23.74693082846128,23.532262215743195,23.42816146401798,528,0.9166666666666666,77.69848394393921,0.8867360670701275,0.2843037122349676,23.41400146484375,23.76764488220215,0.3536434173583984
T2.6V_2025-07-29-17-02-30_20_32_12_,1,1.06148,gypsum,12.0,2.6,11.5,gypsum_new,489,0.0244038292374705,0.2242565428064864,0.083417892,0.8410663604736328,23.662372544177465,0.4579579014529198,23.154748916625977,25.87652015686035,0.3573932573800694,0.2480513666695111,0.3865554591141844,0.5508967179405172,0.5144103191329128,94.16666666666669,113.1842105263158,122,1,1.0338266384778012,0.0,9.8,2.0941699038212227,4.157328208598116,0.013756905,1.093572510894632,25.452593712579635,24.55687531302957,23.850646605858437,23.576065173020233,23.449287788288014,624,0.9230769230769232,82.76955187320709,0.8969691687060772,0.2448820604743157,23.386743545532227,23.72690200805664,0.340158462524414
T2.6V_2025-07-25-18-06-58_20_34_14_,1,1.06148,gypsum,14.0,2.6,11.5,gypsum_new,349,0.033226118,0.3168009181418902,0.092335343,0.9544239044189452,23.06685205246453,0.506222348,22.469200134277344,25.22313690185547,0.5039334545270705,0.3533985277119446,0.5403740891071322,0.6312969088112129,0.5775439552621727,93.50666666666666,115.34210526315788,127,1,1.0624048706240488,0.0,9.8,1.657186572837589,2.2420687699279576,0.0172466731254356,1.0934798057613828,24.422247705005464,24.09978512922923,23.391914116708858,22.98178036459561,22.818642301992934,437,0.8260869565217391,68.28427076339722,0.940576100705288,0.3177041402261787,22.716562271118164,23.23668861,0.5201263427734375
T2.8V_2025-07-25-19-31-52_20_26_6_,1,1.13921,gypsum,6.0,2.8,13.0,gypsum_new,360,0.0172563923729791,0.1746965885162339,0.042445218,0.4861583709716797,22.90975311628977,0.4177303107006558,22.40037727355957,24.619293212890625,0.2717989532571085,0.1956863379301842,0.288105625576442,0.4551820223451541,0.4390117555511498,66.09333333333333,73.44736842105263,77,1,1.0557184750733135,0.0,9.8,1.7674220557536928,2.4836349621376312,0.00756227,1.0746206250204111,23.67255746750605,23.496048879623412,23.05798790852229,22.778441742284976,22.688670936895875,483,0.9130434782608696,69.35533845424652,0.9404865172772676,0.2932647497028345,22.647911071777344,23.004350662231445,0.3564395904541015
T2.8V_2025-07-25-19-15-29_20_30_10_,1,1.13921,gypsum,10.0,2.8,13.0,gypsum_new,311,0.027343323321643,0.2669417697133767,0.060795871,0.6556644439697266,23.41555192561012,0.5656295815769569,22.730287551879883,25.543699264526367,0.4041695255054244,0.2954657856981096,0.4381440582766025,0.6252057860207171,0.6030016674058497,77.89333333333333,88.23684210526316,97,1,1.0705679862306368,0.0,9.4,1.5436154617832745,1.6464387968477538,0.0124504026257756,1.0908860634879438,24.735270000639417,24.3323318362236,23.61259028786107,23.23950217853893,23.08554175921849,399,0.9047619047619048,63.69848430156708,0.9631902020267724,0.378783009,23.018035888671875,23.604583740234375,0.586547852
T2.8V_2025-07-25-19-06-06_20_34_14_,1,1.13921,gypsum,14.0,2.8,13.0,gypsum_new,363,0.035436198,0.3509000983119996,0.1020663125174386,1.0870895385742188,22.91658653637595,0.6002028183219378,22.248804092407227,25.45030403137207,0.5818191825332406,0.4084738892344181,0.6247256360434967,0.7297270535316249,0.6788211337057573,103.88,128.73684210526315,138,1,1.069219440353461,0.0,9.8,1.7913444676924912,2.6759496260244644,0.020605284,1.1105626045560626,24.56302311306908,24.078574466705323,23.161977608998615,22.75028879625084,22.624486222559092,440,0.9090909090909092,68.87005710601807,0.961735401803698,0.3669770573442759,22.52422523498535,23.072738647460938,0.5485134124755859
T3.0V_2025-07-28-16-17-19_20_26_6_,1,1.28246,gypsum,6.0,3.0,16.0,gypsum_new,184,0.0193227195869322,0.2153305592744239,0.033948421,0.2584114074707031,22.890103542493733,0.277366453,22.345291137695312,23.808364868164062,0.2998419852769605,0.2251070966582352,0.3215100765228271,0.3076869169215097,0.2923604230921924,36.093333333333334,43.84210526,48,1,1.0855457227138643,0.0,9.2,1.0239124054567033,0.2224410394796372,0.005494722,1.0401160844015251,23.627206802368164,23.404082196099417,23.034752112168533,22.81716944954612,22.715857243537904,240,0.9375,48.62741661071777,0.9778343547640462,0.3470764231878929,22.675373077392575,23.045387268066406,0.3700141906738281
T3.0V_2025-07-29-15-45-24_20_28_8_,1,1.28246,gypsum,8.0,3.0,16.0,gypsum_new,190,0.0291308352821761,0.3346613633005226,0.053396861,0.5208683013916016,24.02426425712987,0.5226398696232637,23.16841506958008,25.690277099609375,0.4582384022319075,0.3501150149295194,0.4780615856772954,0.546770504,0.5387497391030532,59.11333333333334,65.36842105263158,69,1,1.1078717201166182,0.0,9.8,1.0257484920123148,0.232782829955596,0.006796276,1.0693470911178922,25.355091836717392,24.87890953,24.22503486046424,23.82953694060042,23.65105021627326,238,0.8235294117647058,48.62741649150848,1.009720262587411,0.6579806991753104,23.631772994995117,24.33960247039795,0.707829475
T3.0V_2025-07-28-16-03-14_20_30_10_,1,1.28246,gypsum,10.0,3.0,16.0,gypsum_new,285,0.0173121312905474,0.169421620954548,0.0523725237165178,0.4621429443359375,22.727802446465745,0.3401269634687843,22.20741271972656,23.971080780029297,0.3204128311171324,0.2220376824719173,0.3456948732074956,0.4177705130532076,0.3844055171347825,57.21333333333333,70.68421053,74,1,1.0614525139664803,0.0,7.4,1.375384835174024,1.3177918199961534,0.0116669988638141,1.0547029716793797,23.566133205707256,23.330150683720905,22.880412415454263,22.60526626586914,22.508743464946747,380,0.95,62.52691113948822,0.9160533649133188,0.2926866932202002,22.48296546936035,22.867416381835938,0.3844509124755859
T3.0V_2025-07-28-15-54-48_20_34_14_,1,1.28246,gypsum,14.0,3.0,16.0,gypsum_new,283,0.0265563535573655,0.2881643005478906,0.081352234,0.8561305999755859,22.63263946,0.379517712,22.06934166,24.147066116333008,0.4783930245531247,0.3421219333069058,0.5124586664745756,0.4886164745611482,0.4408531629257122,74.38666666666667,93.76315789473684,101,1,1.0740037950664136,0.0,9.6,1.4601153441209709,1.5777050677063986,0.015978452770695,1.0669133913291629,23.718687717731186,23.423605779806778,22.89986162436636,22.574568579594295,22.45336238861084,360,0.9,60.87005722522736,0.9598179761816236,0.3216359826835103,22.359067916870117,22.78516197,0.4260940551757812
temp_2025-3-7-19-45-8_21.4_26_4.6_,1,0.49703,gypsum,4.6,1.6,3.3,gypsum_old,219,0.013678712,0.1452233214356582,0.035536176,0.4203968048095987,23.024562473906773,0.2968994504069945,22.57921982,24.13353157,0.2011285209793245,0.1439167734549619,0.2155034748930866,0.3371188076500352,0.3191659802317819,34.593333333333334,40.23684210526316,45,1,1.0814814814814817,0.0,8.2,1.2406742097246568,0.7281468668265383,0.006030936,1.0481646110663163,23.825955757727993,23.509407414330383,23.113514840602875,22.907358274067903,22.817560282620516,304,0.8421052631578947,53.11269783973694,0.9755673459667568,0.2922155593014102,22.81258202,23.15474892,0.3421669006348011
temp_2025-3-7-19-36-44_21.4_27.5_6.1_,1,0.49703,gypsum,6.1,1.6,3.3,gypsum_old,251,0.0107340413735693,0.1055880086830463,0.0287852287292498,0.3116836547850994,22.964485091859125,0.3061906846643917,22.51046944,24.13353157,0.2834579500169146,0.192549493847931,0.3004955808479899,0.3608428965810461,0.3376670222109065,43.66,54.15789474,58,1,1.0680851063829788,0.0,9.6,1.504693932,1.6205645455667197,0.006927742,1.0509067141675168,24.128981060451924,23.673271020253495,23.172147080302235,22.947140740185233,22.86442600886026,324,1.0,59.21320307254791,0.8995938478388876,0.2812414929489055,22.75772858,23.07273865,0.3150100708006995
temp_2025-3-7-19-26-18_21.4_30_8.6_,1,0.49703,gypsum,8.6,1.6,3.3,gypsum_old,184,0.0171844181807146,0.1730790034584401,0.0405410130818667,0.4327850341797017,23.229276250134344,0.3421045999631314,22.73028755,24.3902092,0.275490748,0.1972473989707926,0.2965365596439646,0.4120036385012637,0.3814905507831875,37.026666666666664,44.18421052631579,46,1,1.0985074626865672,0.0,9.6,1.2169567046373122,0.6781055888246055,0.009167758,1.0499771467420105,24.20625400543212,23.870165688650943,23.490571200847633,23.17012921501609,23.00651183026901,240,1.0666666666666669,48.041629910469055,1.0018258196992873,0.3759174989207771,22.97698021,23.38674355,0.4097633361816015
temp_2025-3-7-17-45-42_21.4_26_4.6_,1,0.645,gypsum,4.6,1.8,5.0,gypsum_old,233,0.009665005,0.1006596446548862,0.0225946638319444,0.2438144683837997,23.114506318088253,0.3052253675695711,22.6616478,24.16058922,0.1783716017811708,0.1236374824753212,0.1957733088808595,0.3440424655880103,0.3285292520587158,33.49333333333333,37.473684210526315,41,1,1.0812064965197217,0.0,9.6,1.3524097824474586,1.0047157210348558,0.005772252,1.0452565538565162,23.87533717685275,23.62123786078559,23.26649936607905,23.02551528027182,22.91607890810283,288,0.8888888888888888,55.21320295333862,0.9604613695318552,0.2997194278521624,22.89481735,23.23668861,0.341871262
temp_2025-3-7-17-37-1_21.4_27.5_6.1_,1,0.645,gypsum,6.1,1.8,5.0,gypsum_old,222,0.0139771665425707,0.1714973621540281,0.038197974,0.4333820343017009,23.144384345149128,0.3299293501809305,22.63417435,24.30922318,0.2007263569314185,0.1590614480370964,0.2240777316394258,0.3855947918559554,0.363663087,38.34,43.39473684210526,47,1,1.0855745721271393,0.0,9.6,1.286913077493672,0.8448221002472383,0.00959224,1.0503292207962236,23.94756868,23.671757804022885,23.28856031711284,23.011009526252742,22.88779545,272,0.9411764705882352,53.21320307254791,0.9851991668693828,0.2957150258699993,22.90851212,23.29128838,0.3827762603759979
temp_2025-3-7-17-26-11_21.4_30_8.6_,1,0.645,gypsum,8.6,1.8,5.0,gypsum_old,239,0.0155780829146312,0.1597049904667713,0.039084585,0.4726848602294993,23.167003019005683,0.3775413921323172,22.62043953,24.52502632,0.3012707237104221,0.1918864731409572,0.3503267136577825,0.4455268875124016,0.4171707759662373,47.093333333333334,58.526315789473685,66,1,1.0863636363636364,0.0,9.8,1.3935022915234774,1.2065491912611837,0.00936182,1.0586188598193442,24.356366899278417,23.91209777196248,23.336601063609123,23.02833389654391,22.89765421549477,288,0.8888888888888888,55.79898953437805,0.9646174104224544,0.293988355730689,22.89481735,23.31856918,0.4237518310546981
temp_2025-3-7-17-19-46_21.4_32.5_11.1_,1,0.645,gypsum,11.1,1.8,5.0,gypsum_old,229,0.035814344,0.3517703426977405,0.074023735,0.7423896789550994,23.34964141495884,0.3828397540896469,22.73028755,24.80754471,0.4960984651096159,0.3848515705736198,0.5213959206660341,0.4845622383093263,0.4430501809180684,65.65333333333334,78.92105263157895,82,1,1.0725995316159251,0.0,9.6,1.334392363578639,1.2071356459369298,0.0146303298445367,1.062437930732382,24.46635670132107,24.13599130842421,23.611138120293617,23.270299143907508,23.12794685,288,0.8888888888888888,55.21320307254791,0.9439727582533808,0.3520678399107788,23.07273865,23.52294922,0.4502105712891016
temp_2025-3-7-17-14-11_21.4_35_13.6_,1,0.645,gypsum,13.6,1.8,5.0,gypsum_old,227,0.0208128496413717,0.2262334109402957,0.061358828,0.6212882995605007,23.173171474944123,0.3933932620257922,22.67537308,24.67311287,0.2773904019874702,0.2280069590945221,0.3134235516518728,0.5029961528009725,0.4544086346894667,49.92666666666667,56.21052631578947,62,1,1.0758293838862558,0.0,9.8,1.3764456260580047,1.1363262521080395,0.0145127522331327,1.064727497,24.410234875149182,23.95644778675503,23.342100456357,23.009558127476605,22.868252015113825,288,0.8888888888888888,54.62741649150848,0.9559042612462272,0.3502650427345277,22.89481735,23.33220291,0.4373855590820987
temp_2025-3-7-18-53-23_21.4_26_4.6_,1,0.783,gypsum,4.6,2.1,6.9,gypsum_old,202,0.0108903552045918,0.1276413284906006,0.0240058283652097,0.3385181427001988,23.124167384723624,0.3448507080493035,22.6067028,24.25520134,0.3854475858747005,0.1997550088737644,0.4011348875442344,0.3784936922432951,0.3652165856060522,42.486666666666665,59.71052631578947,64,1,1.086021505376344,0.0,9.8,1.1454769604738917,0.3377981814439668,0.004981842,1.048911337484318,24.034939659966344,23.68294217851427,23.23709411280497,22.97211065011864,22.86926535404089,256,1.0,51.21320295333862,0.9678261609779288,0.3231231897448962,22.86741638,23.29128838,0.4238719940186009
temp_2025-3-7-18-34-6_21.4_30_8.6_,1,0.783,gypsum,8.6,2.1,6.9,gypsum_old,216,0.016530083,0.1734715302785225,0.0448917207263692,0.5121097564697017,23.335579136212665,0.42581719333044,22.73028755,24.84784126,0.2773582372981514,0.196908712269354,0.2930807802412367,0.4889342044863528,0.4620945088343441,46.56,54.31578947368421,57,1,1.0881612090680102,0.0,9.6,1.3040397339534926,0.806862058,0.008524943,1.0648049966010047,24.592241499159073,24.09915664460924,23.510773988870483,23.17075397968292,23.02450180053709,256,1.0,52.97056245803833,0.9673740792455168,0.3582553553800927,23.03171158,23.52294922,0.4912376403808984
temp_2025-3-7-18-12-0_21.4_32.5_11.1_,1,0.783,gypsum,11.1,2.1,6.9,gypsum_old,235,0.008919826,0.1292049570286479,0.042042732,0.5249118804931001,23.324203546726952,0.4533674727721326,22.7440033,24.90154839,0.2697559666393377,0.181067161938828,0.2933663063861011,0.5366391673971163,0.5011857647225505,50.126666666666665,57.5,60,1,1.0804597701149423,0.0,8.8,1.3631368923944345,0.9937850778900748,0.0106272413012073,1.0676269539379188,24.74097389645048,24.193597263760022,23.491110831499107,23.12796832897045,22.97818128797741,288,0.8888888888888888,55.21320295333862,0.9687056731329868,0.3628144581778175,23.00435066,23.50933456,0.5049839019775995
temp_2025-3-7-18-6-40_21.4_35_13.6_,1,0.783,gypsum,13.6,2.1,6.9,gypsum_old,237,0.0258915558675584,0.2842293590432945,0.06719017,0.8089313507079972,23.195952156968257,0.4508447864875799,22.56547356,24.86127281,0.4469330959417565,0.3207900583023151,0.4766524592532448,0.5620513846683387,0.5146668028136272,64.93333333333334,79.55263157894737,83,1,1.0921658986175116,0.0,9.4,1.3665890992634104,1.1256532247022113,0.0147837253598735,1.0717935889698351,24.438582844204355,24.092184411154857,23.52235048157828,23.114661379864337,22.921373637517284,288,0.8888888888888888,54.62741661071777,0.9980145767691316,0.3932202391172678,22.86741638,23.38674355,0.5193271636963033
temp_2025-2-27-18-55-1_21.7_27.5_5.8_,1,1.037,gypsum,5.8,2.4,11.0,gypsum_old,189,0.0184939997138437,0.1826722785909353,0.0434600389920768,0.4653949737549006,24.191435132102356,0.5700230164460958,23.45486641,26.10220718,0.2814266249450259,0.2103693522431379,0.3056657074620439,0.5970685933734644,0.5895060552972091,44.78,47.78947368421053,51,1,1.0588235294117647,0.0,9.0,1.3168468409055212,0.7923762800219172,0.00726471,1.0789854773518552,25.653651025560148,25.164341279438556,24.36608675810006,23.935298333849214,23.791823259989425,272,1.0625,51.455843567848206,0.8970202832635528,0.4668218858016876,23.78121758,24.41718483,0.6359672546387003
temp_2025-2-27-18-36-28_21.7_32.5_10.8_,1,1.037,gypsum,10.8,2.4,11.0,gypsum_old,162,0.0389452922491371,0.4589843985475141,0.091789494,1.1375846862793004,24.51781409063457,0.7181333858366983,23.52294922,26.92102242,0.5668891147021108,0.4481224045930077,0.5907573935426278,0.8454116030719212,0.7965124281265441,54.62,59.23684210526316,63,1,1.1211072664359862,0.0,9.8,1.244358038502469,0.6839981800068888,0.019730338401324,1.0980188656151253,26.74681727091472,25.775507313864573,24.79546669125557,24.212729647755605,23.975721984074035,196,1.0,44.38477588,1.033372300454382,0.6768165197885002,23.97108078,24.84784126,0.8767604827881001
temp_2025-2-27-18-31-1_21.7_35_13.3_,1,1.037,gypsum,13.3,2.4,11.0,gypsum_old,183,0.035642503,0.3878770525989559,0.091123127,1.0308074951171982,24.422325702104413,0.7524111120970445,23.44125175,26.96047783,0.5963533515041494,0.4266323926192598,0.6179601429590136,0.8791524011768919,0.8282441542838653,62.75333333333333,69.94736842105263,74,1,1.105740181268882,0.0,9.8,1.2867161269091685,0.7896477711678695,0.020015078,1.1039275357242648,26.725406858656157,25.87832454272678,24.69634956579942,24.119544497403226,23.913894482148,225,1.0,48.38477575778961,0.982298517,0.6370843649515744,23.86263084,24.78068161,0.9180507659912004
